Age,Hours_Per_Week,Work_Life_Balance_Score,Average_Salary,Social_Isolation_Score,Burnout_Level,Physical_Issue_Count,Gender_Female,Work_Arrangement_Onsite,Industry_Professional Services,Work_Arrangement_Hybrid,Region_South America,Industry_Technology,Region_Africa,Region_Europe
58,62,4,50.0,3,2,1,0.0,0.0,False,1.0,0.0,False,0.0,1.0
54,58,2,70.0,4,2,2,0.0,0.0,True,1.0,0.0,False,0.0,0.0
31,37,2,50.0,4,2,1,0.0,0.0,False,0.0,0.0,False,0.0,0.0
25,49,4,90.0,5,0,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
31,57,2,90.0,4,0,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
57,61,3,110.0,1,2,1,1.0,0.0,False,1.0,0.0,True,1.0,0.0
35,35,1,50.0,3,2,3,1.0,0.0,False,1.0,0.0,True,0.0,1.0
60,47,1,50.0,4,2,4,0.0,0.0,True,0.0,0.0,False,0.0,0.0
58,56,3,120.0,2,0,2,1.0,0.0,False,1.0,0.0,False,1.0,0.0
58,45,4,50.0,5,0,1,1.0,0.0,True,0.0,1.0,False,0.0,0.0
59,55,1,90.0,1,0,3,0.0,1.0,True,0.0,0.0,False,0.0,1.0
25,51,3,70.0,2,0,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
63,58,2,90.0,3,2,3,0.0,0.0,False,1.0,0.0,True,0.0,0.0
60,43,1,110.0,3,2,3,1.0,1.0,False,0.0,0.0,True,0.0,0.0
50,56,3,90.0,5,0,1,1.0,1.0,False,0.0,0.0,False,1.0,0.0
30,46,1,50.0,4,2,3,0.0,0.0,False,0.0,0.0,True,1.0,0.0
35,46,3,50.0,4,0,1,0.0,1.0,False,0.0,0.0,False,0.0,1.0
61,55,3,90.0,4,1,1,0.0,0.0,False,1.0,1.0,False,0.0,0.0
41,49,4,70.0,4,2,2,0.0,0.0,False,1.0,0.0,False,1.0,0.0
47,50,3,90.0,2,1,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
41,52,3,70.0,1,2,2,1.0,1.0,True,0.0,0.0,False,0.0,1.0
44,58,2,70.0,2,2,4,1.0,0.0,False,0.0,0.0,False,1.0,0.0
23,49,1,90.0,2,0,1,1.0,0.0,False,1.0,0.0,False,0.0,0.0
57,47,1,90.0,2,2,3,0.0,0.0,False,1.0,1.0,False,0.0,0.0
42,35,3,70.0,1,1,2,1.0,1.0,True,0.0,0.0,False,0.0,0.0
59,37,4,90.0,2,1,4,1.0,1.0,False,0.0,0.0,False,1.0,0.0
48,63,5,110.0,2,2,1,0.0,1.0,True,0.0,1.0,False,0.0,0.0
25,53,2,70.0,2,0,1,0.0,0.0,False,1.0,0.0,True,0.0,1.0
63,55,1,90.0,4,0,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
34,61,5,50.0,2,1,1,1.0,1.0,False,0.0,0.0,True,0.0,0.0
63,38,1,70.0,2,0,2,0.0,0.0,False,1.0,0.0,True,0.0,1.0
25,47,4,110.0,3,2,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
41,35,3,110.0,1,2,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
59,45,4,110.0,2,2,1,0.0,1.0,False,0.0,0.0,False,0.0,1.0
29,45,4,110.0,1,0,2,1.0,0.0,False,1.0,0.0,True,0.0,0.0
30,37,2,70.0,3,0,2,0.0,0.0,False,1.0,0.0,True,1.0,0.0
24,62,1,70.0,3,0,3,0.0,0.0,False,0.0,0.0,True,0.0,0.0
62,38,2,90.0,3,2,4,0.0,1.0,False,0.0,0.0,False,0.0,1.0
34,61,4,70.0,2,1,3,1.0,1.0,False,0.0,0.0,False,0.0,0.0
65,47,3,50.0,3,2,3,0.0,0.0,False,1.0,0.0,True,1.0,0.0
50,57,1,120.0,1,1,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
36,54,3,70.0,3,0,1,0.0,0.0,True,0.0,0.0,False,0.0,0.0
26,61,3,50.0,3,0,2,0.0,0.0,False,1.0,0.0,True,0.0,0.0
48,56,1,70.0,1,2,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
56,61,3,90.0,2,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
49,44,3,50.0,2,2,2,0.0,1.0,False,0.0,1.0,False,0.0,0.0
30,46,4,120.0,1,0,3,1.0,1.0,False,0.0,0.0,True,0.0,0.0
41,44,4,110.0,1,2,4,0.0,1.0,False,0.0,0.0,False,1.0,0.0
65,51,5,70.0,5,1,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
43,56,4,110.0,5,0,3,0.0,0.0,False,0.0,1.0,False,0.0,0.0
53,40,4,70.0,4,2,3,1.0,1.0,False,0.0,0.0,False,0.0,0.0
41,56,3,90.0,4,0,3,0.0,0.0,False,1.0,0.0,False,1.0,0.0
42,55,1,110.0,3,1,3,0.0,1.0,False,0.0,0.0,False,0.0,1.0
37,39,3,50.0,5,2,1,1.0,0.0,False,0.0,0.0,False,0.0,1.0
41,56,4,70.0,3,2,4,1.0,0.0,False,1.0,0.0,False,0.0,0.0
31,53,4,110.0,2,1,2,1.0,0.0,False,1.0,0.0,True,0.0,1.0
28,57,5,120.0,2,1,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
45,49,4,90.0,3,2,1,1.0,0.0,False,1.0,0.0,False,1.0,0.0
24,63,4,90.0,1,2,3,1.0,1.0,False,0.0,0.0,True,1.0,0.0
35,41,3,110.0,2,2,2,0.0,1.0,False,0.0,0.0,False,1.0,0.0
53,38,3,70.0,4,2,2,0.0,0.0,True,0.0,0.0,False,1.0,0.0
44,47,5,50.0,1,0,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
29,41,1,70.0,2,2,3,0.0,0.0,False,1.0,0.0,False,1.0,0.0
28,38,4,70.0,2,1,1,0.0,1.0,False,0.0,1.0,False,0.0,0.0
22,64,3,110.0,1,0,1,1.0,1.0,True,0.0,0.0,False,0.0,0.0
47,55,1,50.0,1,0,2,0.0,0.0,False,0.0,0.0,True,0.0,0.0
23,52,3,70.0,3,2,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
62,41,2,70.0,3,1,3,1.0,0.0,False,1.0,1.0,True,0.0,0.0
38,64,3,70.0,3,0,1,1.0,0.0,False,0.0,0.0,False,0.0,0.0
47,57,2,120.0,1,2,3,0.0,1.0,False,0.0,0.0,True,0.0,1.0
33,48,5,110.0,2,2,3,1.0,1.0,True,0.0,0.0,False,0.0,0.0
51,53,2,70.0,5,1,3,0.0,1.0,False,0.0,0.0,True,1.0,0.0
44,62,4,110.0,1,2,3,0.0,0.0,False,0.0,0.0,True,0.0,0.0
58,52,4,70.0,2,1,1,0.0,0.0,True,1.0,1.0,False,0.0,0.0
52,53,3,90.0,3,2,1,1.0,1.0,True,0.0,0.0,False,0.0,0.0
23,63,5,50.0,3,0,1,0.0,0.0,False,1.0,0.0,True,0.0,0.0
48,38,4,90.0,2,1,4,0.0,1.0,False,0.0,0.0,False,0.0,1.0
29,45,4,70.0,1,2,2,0.0,0.0,False,1.0,0.0,False,0.0,1.0
23,35,4,70.0,2,2,2,1.0,1.0,True,0.0,1.0,False,0.0,0.0
58,65,2,70.0,2,0,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
39,59,3,50.0,4,0,1,0.0,0.0,False,1.0,0.0,True,1.0,0.0
44,49,5,70.0,3,2,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
27,35,4,120.0,2,0,2,1.0,1.0,False,0.0,0.0,False,1.0,0.0
35,37,3,110.0,2,1,1,0.0,1.0,True,0.0,0.0,False,0.0,0.0
43,45,5,50.0,1,1,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
47,56,3,70.0,2,2,4,0.0,1.0,False,0.0,0.0,False,0.0,0.0
39,54,2,110.0,1,1,4,0.0,0.0,False,1.0,0.0,False,0.0,0.0
58,62,3,110.0,2,1,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
48,50,5,90.0,4,2,2,0.0,0.0,True,1.0,0.0,False,0.0,0.0
31,39,5,120.0,2,0,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
51,61,3,50.0,3,0,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
40,39,4,110.0,4,2,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
35,43,3,50.0,3,0,4,1.0,1.0,False,0.0,0.0,True,0.0,0.0
34,50,5,120.0,2,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
53,61,3,90.0,2,2,3,1.0,0.0,False,1.0,1.0,False,0.0,0.0
50,46,4,70.0,3,2,1,0.0,0.0,True,1.0,0.0,False,0.0,1.0
60,54,1,90.0,3,2,3,1.0,0.0,False,1.0,0.0,True,1.0,0.0
57,49,3,120.0,2,1,1,0.0,1.0,False,0.0,0.0,False,1.0,0.0
28,48,5,50.0,1,2,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
34,40,4,120.0,3,2,2,1.0,0.0,True,1.0,1.0,False,0.0,0.0
34,64,3,50.0,1,2,2,1.0,0.0,False,1.0,0.0,False,1.0,0.0
58,56,2,70.0,5,2,2,0.0,0.0,False,1.0,0.0,False,0.0,1.0
28,48,1,70.0,2,1,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
47,42,4,70.0,3,1,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
52,51,1,120.0,3,0,3,1.0,0.0,False,1.0,0.0,False,0.0,0.0
56,40,5,70.0,3,0,3,1.0,0.0,True,0.0,0.0,False,1.0,0.0
49,53,2,70.0,2,1,3,1.0,0.0,False,1.0,0.0,False,0.0,0.0
58,49,1,120.0,4,0,4,0.0,0.0,True,0.0,0.0,False,0.0,0.0
62,54,3,70.0,1,1,3,0.0,0.0,True,1.0,0.0,False,1.0,0.0
33,47,3,70.0,4,0,4,1.0,0.0,False,0.0,0.0,True,0.0,0.0
28,49,2,70.0,5,1,1,0.0,0.0,False,1.0,1.0,False,0.0,0.0
43,35,2,110.0,4,0,1,0.0,0.0,False,0.0,0.0,False,0.0,1.0
47,47,4,90.0,2,2,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
43,62,3,90.0,3,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
35,43,3,90.0,4,0,2,0.0,0.0,True,1.0,1.0,False,0.0,0.0
37,58,2,90.0,2,0,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
56,47,4,70.0,5,1,1,1.0,0.0,True,0.0,0.0,False,0.0,0.0
43,46,4,90.0,4,1,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
36,56,4,120.0,1,1,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
26,40,3,90.0,5,1,1,1.0,0.0,True,1.0,0.0,False,0.0,0.0
56,65,5,90.0,2,0,3,0.0,1.0,False,0.0,0.0,False,1.0,0.0
64,54,1,70.0,5,2,2,1.0,0.0,False,0.0,0.0,False,0.0,0.0
40,36,4,90.0,1,1,1,1.0,1.0,True,0.0,0.0,False,0.0,0.0
62,59,4,70.0,5,0,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
42,37,2,90.0,4,2,4,1.0,0.0,True,1.0,1.0,False,0.0,0.0
49,41,4,90.0,1,2,3,1.0,1.0,False,0.0,0.0,False,0.0,0.0
48,50,5,50.0,3,0,2,1.0,0.0,False,0.0,0.0,True,0.0,0.0
56,61,1,90.0,4,0,2,1.0,0.0,False,0.0,0.0,False,0.0,0.0
65,62,5,70.0,2,2,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
49,49,2,90.0,1,1,2,1.0,0.0,False,1.0,0.0,True,0.0,1.0
58,40,2,90.0,4,1,1,1.0,1.0,True,0.0,1.0,False,0.0,0.0
52,58,3,90.0,3,2,3,0.0,0.0,False,1.0,0.0,False,1.0,0.0
50,59,3,110.0,3,1,1,1.0,0.0,False,1.0,0.0,True,0.0,0.0
65,58,3,110.0,1,2,5,1.0,0.0,True,1.0,0.0,False,1.0,0.0
60,49,3,90.0,2,2,1,1.0,1.0,False,0.0,0.0,False,1.0,0.0
65,40,4,70.0,1,1,3,1.0,1.0,False,0.0,0.0,False,0.0,0.0
49,48,4,50.0,3,0,3,0.0,0.0,True,1.0,1.0,False,0.0,0.0
38,57,3,50.0,4,2,2,1.0,0.0,False,0.0,0.0,False,0.0,0.0
59,38,3,50.0,2,1,4,0.0,1.0,True,0.0,0.0,False,0.0,1.0
58,46,3,90.0,5,1,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
32,46,5,110.0,3,0,2,1.0,0.0,False,0.0,1.0,False,0.0,0.0
43,55,1,70.0,4,2,1,0.0,0.0,False,0.0,0.0,False,0.0,0.0
41,59,1,90.0,1,1,1,0.0,1.0,False,0.0,1.0,False,0.0,0.0
43,56,3,50.0,3,0,2,1.0,0.0,True,1.0,1.0,False,0.0,0.0
54,46,3,110.0,5,2,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
22,56,3,70.0,2,1,3,0.0,1.0,True,0.0,0.0,False,0.0,0.0
27,47,2,90.0,2,0,2,1.0,1.0,True,0.0,1.0,False,0.0,0.0
35,51,1,50.0,2,0,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
31,45,4,50.0,4,1,3,0.0,0.0,False,0.0,0.0,False,0.0,1.0
26,43,4,70.0,1,0,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
39,42,3,50.0,1,0,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
31,55,4,110.0,3,2,3,1.0,0.0,True,1.0,0.0,False,0.0,1.0
24,56,3,50.0,1,1,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
49,55,1,50.0,2,2,2,1.0,0.0,False,1.0,0.0,True,0.0,0.0
46,43,4,90.0,2,2,2,0.0,1.0,False,0.0,1.0,False,0.0,0.0
25,37,2,70.0,2,2,3,1.0,1.0,False,0.0,1.0,False,0.0,0.0
55,59,3,70.0,2,2,2,1.0,0.0,False,0.0,0.0,True,0.0,0.0
53,43,3,110.0,3,0,3,0.0,0.0,True,0.0,1.0,False,0.0,0.0
55,65,4,90.0,1,2,3,1.0,1.0,True,0.0,0.0,False,0.0,1.0
29,50,2,110.0,1,1,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
45,65,1,90.0,5,0,2,1.0,0.0,False,0.0,1.0,True,0.0,0.0
32,58,2,110.0,3,0,1,0.0,0.0,False,0.0,0.0,True,0.0,0.0
64,64,3,90.0,4,0,1,1.0,0.0,False,1.0,0.0,False,0.0,0.0
40,58,3,50.0,4,2,2,1.0,0.0,False,1.0,0.0,False,1.0,0.0
48,45,3,90.0,2,1,3,0.0,1.0,False,0.0,0.0,True,1.0,0.0
61,40,2,70.0,1,0,2,0.0,1.0,False,0.0,0.0,True,1.0,0.0
40,44,2,50.0,3,2,4,0.0,1.0,False,0.0,0.0,False,0.0,0.0
42,59,2,70.0,4,0,1,0.0,0.0,False,0.0,0.0,False,0.0,1.0
46,50,3,90.0,2,2,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
24,37,3,50.0,4,2,4,0.0,1.0,False,0.0,1.0,True,0.0,0.0
50,64,5,50.0,2,2,3,0.0,1.0,False,0.0,0.0,False,0.0,1.0
24,41,4,70.0,3,2,2,1.0,0.0,False,1.0,0.0,True,0.0,1.0
59,47,4,70.0,3,2,1,0.0,0.0,False,1.0,0.0,True,1.0,0.0
37,51,1,90.0,4,0,1,1.0,1.0,False,0.0,0.0,False,1.0,0.0
45,44,3,90.0,5,0,2,0.0,0.0,False,1.0,0.0,False,0.0,1.0
65,54,4,90.0,2,0,1,0.0,0.0,False,0.0,0.0,True,0.0,1.0
54,58,5,70.0,1,1,1,0.0,1.0,False,0.0,0.0,False,1.0,0.0
63,37,1,70.0,2,2,1,0.0,1.0,False,0.0,0.0,False,1.0,0.0
49,36,4,70.0,1,1,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
65,50,3,110.0,4,1,1,0.0,0.0,False,1.0,0.0,False,1.0,0.0
23,47,4,70.0,5,2,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
34,36,5,70.0,3,1,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
52,62,5,50.0,2,0,1,1.0,0.0,False,1.0,0.0,False,0.0,0.0
41,64,1,90.0,2,2,3,1.0,0.0,False,1.0,0.0,False,0.0,0.0
58,46,3,70.0,1,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
61,44,2,70.0,1,2,4,1.0,1.0,False,0.0,0.0,False,0.0,0.0
24,35,3,50.0,3,0,3,0.0,1.0,False,0.0,0.0,False,0.0,1.0
30,65,3,90.0,1,1,1,1.0,1.0,False,0.0,0.0,False,0.0,1.0
30,59,2,90.0,3,0,1,0.0,1.0,False,0.0,0.0,True,0.0,0.0
40,49,1,90.0,4,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
46,35,4,70.0,2,0,2,1.0,0.0,False,1.0,0.0,True,1.0,0.0
56,41,1,90.0,1,1,4,1.0,1.0,False,0.0,0.0,True,0.0,0.0
56,36,3,70.0,2,1,2,0.0,1.0,False,0.0,0.0,False,0.0,1.0
29,59,4,70.0,5,2,1,0.0,0.0,False,1.0,1.0,False,0.0,0.0
58,35,3,70.0,3,2,3,0.0,1.0,True,0.0,0.0,False,1.0,0.0
62,57,3,70.0,1,0,1,0.0,0.0,False,0.0,0.0,True,0.0,0.0
41,60,1,90.0,3,2,1,1.0,1.0,False,0.0,0.0,False,0.0,1.0
51,47,4,50.0,2,0,5,1.0,1.0,True,0.0,0.0,False,1.0,0.0
63,56,2,70.0,1,1,1,1.0,0.0,False,1.0,0.0,False,0.0,0.0
26,52,3,90.0,3,0,3,1.0,0.0,False,0.0,0.0,False,0.0,0.0
47,58,2,120.0,4,2,1,1.0,0.0,True,1.0,0.0,False,0.0,1.0
38,44,4,110.0,3,2,1,0.0,1.0,True,0.0,0.0,False,0.0,0.0
46,52,4,90.0,5,2,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
29,59,4,50.0,1,2,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
24,56,3,110.0,4,2,1,0.0,1.0,True,0.0,0.0,False,1.0,0.0
45,57,3,70.0,3,2,3,0.0,0.0,False,0.0,0.0,False,0.0,0.0
63,48,4,70.0,3,0,2,0.0,0.0,False,1.0,0.0,False,1.0,0.0
54,59,1,90.0,3,2,2,0.0,1.0,False,0.0,0.0,True,1.0,0.0
52,35,3,90.0,3,2,2,1.0,1.0,True,0.0,0.0,False,0.0,1.0
52,41,5,70.0,2,1,1,0.0,1.0,False,0.0,0.0,False,0.0,0.0
60,65,3,110.0,3,1,3,0.0,1.0,False,0.0,0.0,False,0.0,0.0
37,61,2,90.0,5,0,3,1.0,0.0,False,1.0,0.0,False,0.0,1.0
29,41,2,90.0,1,2,4,0.0,0.0,False,1.0,0.0,True,0.0,1.0
27,65,4,70.0,2,2,3,1.0,1.0,True,0.0,0.0,False,1.0,0.0
54,63,3,110.0,2,0,4,0.0,1.0,False,0.0,0.0,False,1.0,0.0
50,40,3,90.0,3,2,3,1.0,0.0,False,1.0,0.0,False,0.0,0.0
58,54,2,90.0,1,1,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
27,47,1,70.0,5,2,2,0.0,0.0,False,0.0,0.0,False,0.0,1.0
61,45,4,90.0,3,0,3,1.0,1.0,False,0.0,1.0,False,0.0,0.0
52,58,3,70.0,2,2,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
65,58,2,70.0,2,0,2,1.0,1.0,True,0.0,0.0,False,1.0,0.0
39,41,3,120.0,5,1,3,1.0,0.0,False,0.0,0.0,False,0.0,1.0
29,46,3,90.0,3,2,2,0.0,1.0,True,0.0,1.0,False,0.0,0.0
59,64,4,50.0,4,0,4,1.0,0.0,False,0.0,0.0,False,0.0,1.0
44,62,3,70.0,3,2,3,1.0,0.0,True,1.0,0.0,False,0.0,1.0
59,63,2,50.0,1,2,1,1.0,1.0,True,0.0,0.0,False,0.0,0.0
38,53,4,70.0,4,0,2,1.0,0.0,False,0.0,1.0,True,0.0,0.0
60,43,2,70.0,2,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
52,48,3,70.0,2,2,1,1.0,1.0,False,0.0,0.0,True,0.0,1.0
40,46,1,50.0,3,1,1,1.0,1.0,False,0.0,1.0,False,0.0,0.0
22,35,3,90.0,2,2,2,0.0,0.0,False,1.0,0.0,False,0.0,0.0
40,62,4,90.0,3,0,1,1.0,1.0,False,0.0,0.0,False,0.0,1.0
23,64,5,70.0,2,2,3,1.0,0.0,False,1.0,0.0,False,0.0,0.0
43,51,3,70.0,3,1,1,0.0,0.0,False,1.0,1.0,False,0.0,0.0
40,65,4,90.0,3,2,2,1.0,0.0,False,0.0,0.0,False,0.0,1.0
56,50,3,50.0,1,0,1,1.0,1.0,True,0.0,0.0,False,0.0,0.0
45,57,3,50.0,2,0,3,0.0,0.0,False,1.0,0.0,False,0.0,0.0
59,36,5,70.0,3,1,3,0.0,1.0,False,0.0,0.0,False,0.0,1.0
65,57,3,70.0,3,2,4,0.0,1.0,False,0.0,0.0,False,1.0,0.0
54,41,3,70.0,3,2,3,1.0,1.0,True,0.0,0.0,False,1.0,0.0
63,56,1,70.0,3,2,2,0.0,0.0,False,1.0,1.0,True,0.0,0.0
43,56,3,70.0,1,1,3,0.0,1.0,True,0.0,0.0,False,0.0,1.0
57,60,3,90.0,3,2,2,0.0,0.0,False,0.0,0.0,True,1.0,0.0
26,40,2,70.0,1,0,2,1.0,1.0,True,0.0,0.0,False,0.0,0.0
28,59,2,70.0,3,1,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
40,44,3,90.0,5,0,2,1.0,0.0,False,0.0,0.0,True,0.0,0.0
50,65,4,90.0,4,2,4,1.0,0.0,False,1.0,0.0,True,0.0,0.0
35,56,1,90.0,5,1,2,0.0,1.0,True,0.0,0.0,False,1.0,0.0
42,39,5,90.0,4,1,1,1.0,1.0,True,0.0,0.0,False,0.0,1.0
41,52,4,70.0,2,2,4,0.0,1.0,False,0.0,0.0,False,0.0,1.0
48,55,2,120.0,2,1,2,0.0,0.0,True,1.0,0.0,False,0.0,0.0
28,40,3,70.0,3,1,2,0.0,0.0,False,0.0,0.0,True,0.0,0.0
60,57,2,120.0,5,2,3,1.0,0.0,False,0.0,0.0,False,0.0,0.0
58,42,5,110.0,3,1,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
35,49,3,70.0,5,2,3,1.0,0.0,False,0.0,0.0,False,0.0,0.0
25,57,2,70.0,2,1,1,1.0,0.0,False,1.0,0.0,True,1.0,0.0
43,52,2,70.0,5,2,1,0.0,1.0,False,0.0,0.0,False,0.0,1.0
58,43,3,70.0,3,1,4,1.0,0.0,False,1.0,0.0,False,0.0,1.0
31,46,4,110.0,5,0,3,1.0,0.0,False,0.0,0.0,False,0.0,0.0
34,40,5,90.0,3,1,1,0.0,1.0,True,0.0,1.0,False,0.0,0.0
38,51,3,70.0,5,0,2,0.0,0.0,True,1.0,0.0,False,0.0,0.0
57,50,3,90.0,2,2,1,0.0,0.0,False,1.0,0.0,False,1.0,0.0
36,52,1,70.0,1,2,3,0.0,1.0,False,0.0,0.0,False,1.0,0.0
56,42,3,50.0,4,0,3,0.0,1.0,True,0.0,0.0,False,0.0,1.0
52,55,1,90.0,1,1,1,0.0,0.0,False,1.0,0.0,False,0.0,0.0
49,59,1,70.0,4,0,2,0.0,0.0,False,0.0,1.0,False,0.0,0.0
47,35,3,120.0,1,0,4,0.0,0.0,False,1.0,0.0,False,1.0,0.0
23,44,1,90.0,3,2,3,0.0,0.0,False,1.0,0.0,False,1.0,0.0
57,64,3,70.0,1,2,1,1.0,1.0,False,0.0,1.0,False,0.0,0.0
47,53,3,70.0,2,2,1,1.0,1.0,False,0.0,1.0,False,0.0,0.0
32,58,2,90.0,4,1,3,0.0,1.0,True,0.0,1.0,False,0.0,0.0
29,53,2,50.0,3,1,3,1.0,0.0,False,1.0,0.0,False,0.0,0.0
27,55,4,70.0,2,1,5,1.0,1.0,True,0.0,0.0,False,0.0,0.0
22,37,3,50.0,3,1,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
31,60,4,50.0,4,2,1,0.0,0.0,True,1.0,0.0,False,0.0,0.0
37,44,1,120.0,2,2,1,1.0,0.0,False,1.0,0.0,False,0.0,0.0
50,60,1,90.0,3,2,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
36,62,3,90.0,1,2,1,0.0,1.0,False,0.0,0.0,False,1.0,0.0
24,40,3,70.0,5,0,2,1.0,0.0,False,1.0,0.0,True,0.0,0.0
45,60,2,70.0,3,1,2,1.0,1.0,True,0.0,0.0,False,0.0,1.0
54,57,5,50.0,1,0,2,1.0,1.0,False,0.0,0.0,False,1.0,0.0
64,55,4,70.0,4,2,2,0.0,0.0,False,0.0,0.0,False,0.0,0.0
33,54,3,50.0,2,2,1,0.0,1.0,True,0.0,0.0,False,0.0,1.0
23,49,4,90.0,2,1,2,1.0,0.0,False,1.0,0.0,False,1.0,0.0
33,51,5,90.0,3,2,2,0.0,1.0,False,0.0,0.0,False,0.0,0.0
33,52,2,90.0,3,0,1,1.0,0.0,False,0.0,0.0,False,1.0,0.0
64,45,5,90.0,3,0,4,1.0,0.0,False,0.0,0.0,False,0.0,0.0
44,54,5,70.0,3,1,1,1.0,1.0,True,0.0,0.0,False,0.0,1.0
60,57,3,90.0,2,1,2,0.0,0.0,True,1.0,0.0,False,1.0,0.0
43,56,4,70.0,2,2,1,0.0,1.0,True,0.0,0.0,False,0.0,1.0
52,35,2,90.0,3,2,1,0.0,0.0,False,1.0,1.0,False,0.0,0.0
52,56,4,70.0,2,2,4,1.0,1.0,False,0.0,1.0,False,0.0,0.0
36,61,1,110.0,2,2,3,1.0,0.0,False,1.0,1.0,False,0.0,0.0
48,38,2,70.0,2,2,3,0.0,1.0,True,0.0,0.0,False,1.0,0.0
52,44,4,70.0,4,2,1,1.0,0.0,False,0.0,0.0,False,0.0,1.0
32,53,3,90.0,4,0,1,1.0,0.0,False,1.0,0.0,False,0.0,0.0
64,54,3,110.0,2,2,1,0.0,1.0,False,0.0,1.0,True,0.0,0.0
28,55,2,50.0,3,1,2,1.0,0.0,True,0.0,0.0,False,0.0,0.0
48,41,5,90.0,4,2,2,1.0,0.0,False,1.0,1.0,True,0.0,0.0
34,52,2,110.0,2,0,2,1.0,1.0,False,0.0,0.0,False,0.0,0.0
25,50,1,70.0,2,2,2,1.0,1.0,False,0.0,1.0,False,0.0,0.0
26,40,5,90.0,2,0,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
50,59,4,90.0,3,2,2,1.0,0.0,False,0.0,0.0,False,0.0,0.0
47,42,4,120.0,2,2,2,1.0,0.0,True,1.0,0.0,False,0.0,1.0
48,38,5,90.0,4,0,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
34,53,5,70.0,2,0,1,1.0,0.0,False,1.0,0.0,True,0.0,1.0
57,43,2,90.0,2,2,1,1.0,0.0,True,0.0,0.0,False,0.0,1.0
26,38,2,110.0,4,2,2,1.0,0.0,False,1.0,0.0,False,0.0,0.0
54,44,3,70.0,1,1,1,1.0,1.0,False,0.0,0.0,False,0.0,0.0
23,56,3,120.0,2,1,4,0.0,1.0,False,0.0,1.0,True,0.0,0.0
34,51,2,50.0,3,0,1,1.0,0.0,False,0.0,1.0,False,0.0,0.0
48,49,3,50.0,3,0,3,1.0,0.0,False,0.0,0.0,False,1.0,0.0
38,43,5,70.0,3,2,4,0.0,1.0,False,0.0,0.0,False,1.0,0.0
51,55,5,50.0,1,0,2,0.0,1.0,True,0.0,0.0,False,0.0,0.0
47,36,3,90.0,4,0,2,1.0,0.0,False,0.0,0.0,False,0.0,0.0
